Date,AAPL,AMD,AVGO,GOOGL,META,MSFT,NVDA,QCOM
2022-09-19,151.65032958984375,76.7699966430664,47.01564407348633,102.16409301757812,146.73147583007812,237.08338928222656,13.348915100097656,116.38607025146484
2022-09-20,154.02598571777344,75.25,46.193077087402344,100.25106048583984,144.8182373046875,235.07632446289062,13.143425941467285,114.65843200683594
2022-09-21,150.90423583984375,74.4800033569336,45.54877853393555,98.40739440917969,140.88282775878906,231.6827850341797,13.228216171264648,114.52059173583984
2022-09-22,149.94219970703125,69.5,45.120819091796875,99.25984954833984,141.5767364501953,233.6510467529297,12.529947280883789,113.65676879882812
2022-09-23,147.67449951171875,67.95999908447266,44.27719497680664,97.87214660644531,139.18771362304688,230.6841278076172,12.48505687713623,111.36856079101562
2022-09-26,148.00831604003906,66.30000305175781,43.67067337036133,97.30716705322266,135.18287658691406,230.22836303710938,12.197770118713379,110.03607177734375
2022-09-27,148.98016357421875,67.16999816894531,43.90590286254883,96.6430435180664,133.23001098632812,229.22003173828125,12.382311820983887,110.58746337890625
2022-09-28,147.09532165527344,68.36000061035156,44.02021789550781,99.1706314086914,140.3772735595703,233.7383270263672,12.704514503479004,109.2917251586914
2022-09-29,139.87013244628906,64.13999938964844,42.524723052978516,96.56373596191406,135.22254943847656,230.27685546875,12.189789772033691,105.53316497802734
2022-09-30,135.66856384277344,63.36000061035156,41.946556091308594,94.8093032836914,134.49887084960938,225.8167724609375,12.108987808227539,103.82391357421875
2022-10-03,139.8406982421875,66.11000061035156,43.1529655456543,97.77302551269531,137.40341186523438,233.4183349609375,12.481066703796387,107.72029876708984
2022-10-04,143.42384338378906,67.9000015258789,45.333377838134766,100.74665832519531,139.0588836669922,241.31080627441406,13.134449005126953,112.45293426513672
2022-10-05,143.7183380126953,67.94000244140625,45.80006790161133,100.53849029541016,137.7701416015625,241.6210479736328,13.176344871520996,114.7686996459961
2022-10-06,142.76609802246094,67.8499984741211,45.29936599731445,100.5285873413086,137.85935974121094,239.28433227539062,13.097540855407715,115.12711334228516
2022-10-07,137.52389526367188,58.439998626708984,43.50251007080078,97.81268310546875,132.28826904296875,227.11605834960938,12.046143531799316,111.11125946044922
2022-10-10,137.847900390625,57.810001373291016,41.35043716430664,96.99988555908203,132.6253204345703,222.27777099609375,11.641148567199707,105.31263732910156
2022-10-11,136.43423461914062,57.630001068115234,40.694801330566406,96.32583618164062,127.4210433959961,218.55455017089844,11.557355880737305,101.11298370361328
2022-10-12,135.8059844970703,57.849998474121094,40.67686080932617,96.7025146484375,126.39010620117188,218.88421630859375,11.471570014953613,99.83563995361328
2022-10-13,140.37078857421875,58.939998626708984,41.375946044921875,98.1893310546875,129.1558074951172,227.11605834960938,11.930431365966797,103.71363067626953
2022-10-14,135.8452606201172,55.939998626708984,40.349029541015625,95.71129608154297,125.65654754638672,221.60877990722656,11.199243545532227,101.03945922851562
2022-10-17,139.8014373779297,57.959999084472656,41.130306243896484,99.0913314819336,132.8731689453125,230.30599975585938,11.858611106872559,102.54656219482422
2022-10-18,141.11683654785156,57.91999816894531,41.07929992675781,99.8843002319336,131.64395141601562,231.24647521972656,11.93741512298584,102.1973648071289
2022-10-19,141.22483825683594,57.22999954223633,41.12370300292969,98.75432586669922,132.07020568847656,229.2879180908203,12.021206855773926,103.70443725585938
2022-10-20,140.76345825195312,57.77000045776367,40.65134048461914,99.0913314819336,130.38502502441406,228.96792602539062,12.163853645324707,102.90495300292969
2022-10-21,144.57237243652344,58.81999969482422,42.486934661865234,100.24112701416016,128.8782501220703,234.75634765625,12.4351806640625,106.36024475097656
2022-10-24,146.7124786376953,58.70000076293945,43.1284065246582,101.6189193725586,128.5907745361328,239.7303466796875,12.567852020263672,106.94835662841797
2022-10-25,149.5495147705078,61.470001220703125,43.463775634765625,103.56169891357422,136.3129425048828,243.03665161132812,13.228216171264648,109.51228332519531
2022-10-26,146.61428833007812,59.72999954223633,43.56864547729492,94.09563446044922,128.68991088867188,224.2848663330078,12.864116668701172,108.53816986083984
2022-10-27,142.1476287841797,58.599998474121094,43.02260208129883,91.4094467163086,97.08740997314453,219.8538055419922,13.143425941467285,105.40452575683594
2022-10-28,152.8872528076172,62.0099983215332,44.67584991455078,95.44367980957031,98.33645629882812,228.6964569091797,13.799798965454102,109.54903411865234
2022-10-31,150.53121948242188,60.060001373291016,44.41322708129883,93.6793212890625,92.34903717041016,225.0701904296875,13.463630676269531,108.12464141845703
2022-11-01,147.8904571533203,59.65999984741211,44.203495025634766,89.67483520507812,94.37127685546875,221.2306365966797,13.50951862335205,107.82139587402344
2022-11-02,142.37339782714844,58.630001068115234,43.08211898803711,86.20560455322266,89.75184631347656,213.40606689453125,13.186318397521973,103.38280487060547
2022-11-03,136.33607482910156,60.11000061035156,41.95695495605469,82.69671630859375,88.13602447509766,207.7339630126953,13.387821197509766,95.46138000488281
2022-11-04,136.0706024169922,62.189998626708984,43.95785903930664,85.81902313232422,89.99964904785156,214.65682983398438,14.121004104614258,98.04365539550781
2022-11-07,136.6015625,63.08000183105469,44.8950309753418,87.71224212646484,95.8780288696289,220.93975830078125,14.265645027160645,101.16812896728516
2022-11-08,137.171875,63.849998474121094,45.54594039916992,88.1186294555664,95.63021850585938,221.90936279296875,14.565899848937988,103.4195785522461
2022-11-09,132.61917114257812,59.91999816894531,44.35181427001953,86.55250549316406,100.5866928100586,217.6819305419922,13.741942405700684,101.48058319091797
2022-11-10,144.41891479492188,68.47000122070312,47.85673141479492,93.11434173583984,110.89616394042969,235.59019470214844,15.711064338684082,110.89989471435547
2022-11-11,147.20166015625,72.37000274658203,48.94504165649414,95.5626220703125,112.03614807128906,239.59458923339844,16.286636352539062,111.589111328125
2022-11-14,145.80535888671875,73.52999877929688,48.48496627807617,94.85885620117188,113.22569274902344,234.20372009277344,16.254714965820312,111.01017761230469
2022-11-15,147.53599548339844,76.37000274658203,49.54305648803711,97.57478332519531,116.06080627441406,234.6109619140625,16.62479591369629,115.80712127685547
2022-11-16,146.30685424804688,72.69999694824219,48.344207763671875,97.9811782836914,112.24431610107422,235.0387420654297,15.870667457580566,110.94584655761719
2022-11-17,148.20465087890625,73.9000015258789,48.38010787963867,97.49549102783203,110.47981262207031,234.99012756347656,15.63824462890625,112.90322875976562
2022-11-18,148.76512145996094,73.56999969482422,48.668243408203125,96.57365417480469,111.0745849609375,234.54286193847656,15.370905876159668,113.81298065185547
2022-11-21,145.5398406982422,72.45999908447266,48.883644104003906,94.7597427368164,108.9036636352539,235.34988403320312,15.279133796691895,110.45878601074219
2022-11-22,147.6736602783203,75.25,50.074928283691406,96.1969985961914,110.46990203857422,238.2473907470703,15.998348236083984,113.62918090820312
2022-11-23,148.548828125,76.4000015258789,50.414093017578125,97.59461212158203,111.26293182373047,240.72682189941406,16.478160858154297,115.0076675415039
2022-11-25,145.63821411132812,75.13999938964844,50.06170654296875,96.60340118408203,110.44017028808594,240.6393280029297,16.229780197143555,113.44540405273438
2022-11-28,141.8131103515625,73.19000244140625,49.33427047729492,95.20578002929688,107.83306121826172,235.06790161132812,15.787870407104492,109.85228729248047
2022-11-29,138.8140411376953,73.38999938964844,49.25680923461914,94.35335540771484,108.50713348388672,233.67750549316406,15.600337028503418,108.78630065917969
2022-11-30,145.5595703125,77.62999725341797,52.05695724487305,100.10236358642578,117.07192993164062,248.07754516601562,16.885478973388672,116.98017120361328
2022-12-01,145.83486938476562,77.4800033569336,52.03050994873047,100.10236358642578,119.39156341552734,247.63998413085938,17.097015380859375,117.276123046875
2022-12-02,145.3431854248047,74.9800033569336,51.09051513671875,99.55720520019531,122.41500091552734,247.96084594726562,16.838584899902344,116.21258544921875
2022-12-05,144.1829376220703,73.62000274658203,50.13067626953125,98.60563659667969,121.36424255371094,243.27432250976562,16.57317543029785,114.03001403808594
2022-12-06,140.52499389648438,70.2699966430664,49.67531967163086,96.12761688232422,113.12657165527344,238.3349151611328,15.951557159423828,110.77465057373047
2022-12-07,138.5878448486328,70.13999938964844,48.98377990722656,94.10556030273438,112.93822479248047,237.6056671142578,16.08426284790039,109.32268524169922
2022-12-08,140.2693328857422,70.47000122070312,50.17224884033203,92.8863525390625,114.32604217529297,240.5518035888672,17.130935668945312,112.59654235839844
2022-12-09,139.78749084472656,68.58999633789062,51.460838317871094,92.01409149169922,114.89108276367188,238.62660217285156,16.963308334350586,110.09953308105469
2022-12-12,142.07859802246094,70.66999816894531,52.586002349853516,92.4898681640625,113.71144104003906,245.52032470703125,17.49612808227539,112.09715270996094
2022-12-13,143.04226684570312,71.6500015258789,53.94734573364258,94.78948211669922,119.10408020019531,249.80831909179688,18.03193473815918,114.20571899414062
2022-12-14,140.81996154785156,68.93000030517578,54.2685546875,94.2343978881836,120.53154754638672,250.09994506835938,17.634817123413086,112.55953216552734
2022-12-15,134.22193908691406,66.52999877929688,52.71543502807617,90.06140899658203,115.13890838623047,242.1172332763672,16.914413452148438,107.87071990966797
2022-12-16,132.26516723632812,65.41000366210938,52.51798629760742,89.46668243408203,118.39034271240234,237.9168243408203,16.534259796142578,105.91935729980469
2022-12-19,130.16087341308594,64.58999633789062,52.35794448852539,87.66266632080078,113.48344421386719,233.79417419433594,16.21796417236328,104.14372253417969
2022-12-20,130.092041015625,65.05000305175781,51.823543548583984,88.2375717163086,116.07070922851562,235.10682678222656,16.049339294433594,103.67204284667969
2022-12-21,133.18951416015625,67.68000030517578,53.46296691894531,88.79266357421875,118.71747589111328,237.6639862060547,16.46441650390625,105.97484588623047
2022-12-22,130.02322387695312,63.86000061035156,52.68754959106445,86.98865509033203,116.10045623779297,231.59674072265625,15.304993629455566,102.35882568359375
2022-12-23,129.65940856933594,64.5199966430664,52.62467956542969,88.44572448730469,117.01244354248047,232.12176513671875,15.172287940979004,102.50678253173828
2022-12-27,127.85995483398438,63.27000045776367,52.73041534423828,86.62190246582031,115.862548828125,230.40078735351562,14.089694023132324,101.23053741455078
2022-12-28,123.93653106689453,62.56999969482422,51.90641784667969,85.26394653320312,114.61351776123047,228.03805541992188,14.0048828125,98.92774200439453
2022-12-29,127.44693756103516,64.81999969482422,53.13718032836914,87.6725845336914,119.21314239501953,234.3386688232422,14.570624351501465,101.58196258544922
2022-12-30,127.7615966796875,64.7699966430664,53.2629280090332,87.45452880859375,119.29242706298828,233.18161010742188,14.5816011428833,101.6744384765625
2023-01-03,122.98272705078125,64.0199966430664,52.72469711303711,88.33670043945312,123.65413665771484,232.94825744628906,14.283262252807617,99.14044952392578
2023-01-04,124.25119018554688,64.66000366210938,53.36865234375,87.30583190917969,126.26123809814453,222.75836181640625,14.716300964355469,103.14490509033203
2023-01-05,122.93354034423828,62.33000183105469,52.871395111083984,85.44237518310547,125.83497619628906,216.1562957763672,14.23337459564209,101.17505645751953
2023-01-06,127.45677947998047,63.959999084472656,56.054054260253906,86.57232666015625,128.88816833496094,218.7037811279297,14.826058387756348,106.66844940185547
2023-01-09,127.97793579101562,67.23999786376953,54.95473861694336,87.24636840820312,128.3429718017578,220.83314514160156,15.593353271484375,105.99334716796875
2023-01-10,128.5482635498047,68.05000305175781,54.76803970336914,87.6428451538086,131.83230590820312,222.51527404785156,15.87372875213623,108.12042236328125
2023-01-11,131.26222229003906,69.05999755859375,55.073822021484375,90.7155990600586,131.73316955566406,229.24374389648438,15.965524673461914,109.48915100097656
2023-01-12,131.1835174560547,70.80000305175781,55.435813903808594,90.32902526855469,135.5199432373047,231.90785217285156,16.474393844604492,112.44857025146484
2023-01-13,132.510986328125,71.0,55.1557502746582,91.3103256225586,135.78756713867188,232.60794067382812,16.861536026000977,111.20005798339844
2023-01-17,133.67132568359375,71.58999633789062,55.17860794067383,90.48762512207031,134.1816864013672,233.6969451904297,17.66275405883789,111.237060546875
2023-01-18,132.9534912109375,70.52999877929688,54.70707702636719,90.31912231445312,131.86204528808594,229.2826385498047,17.338478088378906,112.86473083496094
2023-01-19,133.0124969482422,67.70999908447266,53.65253829956055,92.23217010498047,134.9647979736328,225.510009765625,16.727832794189453,108.74005126953125
2023-01-20,135.56910705566406,70.06999969482422,54.37269592285156,97.15846252441406,138.1567840576172,233.57052612304688,17.799448013305664,113.66009521484375
2023-01-23,138.7550048828125,76.52999877929688,55.406280517578125,98.91291809082031,142.02281188964844,235.86520385742188,19.150449752807617,121.1788330078125
2023-01-24,140.15133666992188,74.69999694824219,55.730167388916016,96.84129333496094,141.89393615722656,235.3401336669922,19.222288131713867,120.8736572265625
2023-01-25,139.49252319335938,74.91000366210938,55.792083740234375,94.3830795288086,140.26824951171875,233.9497528076172,19.28015899658203,121.30831909179688
2023-01-26,141.55746459960938,75.16000366210938,57.02095413208008,96.66287994384766,146.01776123046875,241.1351776123047,19.758098602294922,123.8885498046875
2023-01-27,143.49459838867188,75.4000015258789,56.297916412353516,98.49661254882812,150.41909790039062,241.29075622558594,20.319847106933594,123.37066650390625
2023-01-30,140.61349487304688,72.44999694824219,55.389137268066406,96.08795928955078,145.7798309326172,235.99160766601562,19.119516372680664,121.7337646484375
2023-01-31,141.8819580078125,75.1500015258789,55.72825241088867,97.97126770019531,147.67320251464844,240.95046997070312,19.493684768676758,123.19496154785156
2023-02-01,143.00296020507812,84.63999938964844,57.41817855834961,99.54728698730469,151.78707885742188,245.7537078857422,20.896570205688477,128.0502471923828
2023-02-02,148.30299377441406,88.30999755859375,57.70586395263672,106.79304504394531,187.12673950195312,257.2756652832031,21.66086769104004,125.636474609375
2023-02-03,151.92153930664062,86.08999633789062,56.92949676513672,103.85905456542969,184.90623474121094,251.19871520996094,21.0532169342041,124.86888122558594
2023-02-06,149.1977996826172,83.68000030517578,57.28005599975586,101.99557495117188,184.44032287597656,249.66244506835938,21.042245864868164,122.93600463867188
2023-02-07,152.0690460205078,85.91000366210938,58.532718658447266,106.69392395019531,189.95191955566406,260.15374755859375,22.12384033203125,126.35783386230469
2023-02-08,149.3845977783203,84.69000244140625,57.31910705566406,98.49661254882812,181.8331756591797,259.3467712402344,22.155771255493164,122.2331314086914
2023-02-09,148.3521270751953,83.20999908447266,57.10001754760742,94.17493438720703,176.37118530273438,256.3227844238281,22.287473678588867,120.71643829345703
2023-02-10,148.71652221679688,81.4800033569336,56.513206481933594,93.7387924194336,172.63401794433594,255.81715393066406,21.21785545349121,119.2922134399414
2023-02-13,151.51344299316406,83.12999725341797,57.26290512084961,93.7784423828125,177.8680419921875,263.8096618652344,21.739694595336914,121.00314331054688
2023-02-14,150.87326049804688,85.94999694824219,57.37625503540039,93.84783935546875,177.91758728027344,264.6361999511719,22.92007064819336,122.39034271240234
2023-02-15,152.97093200683594,85.18000030517578,57.88876724243164,96.08795928955078,175.6177978515625,262.5209045410156,22.713531494140625,123.06547546386719
2023-02-16,151.37550354003906,80.08000183105469,57.2076530456543,94.67054748535156,170.9389190673828,255.53196716308594,21.95322036743164,120.37428283691406
2023-02-17,150.233154296875,78.5,56.736114501953125,93.5207290649414,171.37506103515625,251.54522705078125,21.3405818939209,118.1176986694336
2023-02-21,146.2249298095703,76.7699966430664,55.397705078125,90.98323059082031,170.58201599121094,246.29129028320312,20.609207153320312,114.39993286132812
2023-02-22,146.64840698242188,76.61000061035156,54.88615417480469,90.84445190429688,169.63040161132812,245.16055297851562,20.70798683166504,114.63114929199219
2023-02-23,147.1309814453125,79.75,55.61299514770508,90.09114074707031,170.5423583984375,248.33827209472656,23.611534118652344,116.71198272705078
2023-02-24,144.48184204101562,78.08999633789062,55.03667068481445,88.34660339355469,168.90673828125,242.9283447265625,23.234373092651367,114.99182891845703
2023-02-27,145.6734619140625,78.7699966430664,55.770172119140625,89.08010864257812,168.06411743164062,243.84461975097656,23.448894500732422,114.14097595214844
2023-02-28,145.1712188720703,78.58000183105469,56.61227798461914,89.2684555053711,173.41712951660156,243.1233367919922,23.164525985717773,114.24272155761719
2023-03-01,143.1030731201172,78.29000091552734,56.54368209838867,89.56580352783203,171.91036987304688,240.05282592773438,22.64767837524414,115.08015441894531
2023-03-02,143.69398498535156,80.44000244140625,57.02761459350586,91.1913833618164,173.01068115234375,244.77064514160156,23.262310028076172,115.17318725585938
2023-03-03,148.7362060546875,81.5199966430664,60.276947021484375,92.8268814086914,183.63739013671875,248.84512329101562,23.837032318115234,115.00569915771484
2023-03-06,151.4936981201172,81.16000366210938,60.29218292236328,94.29386901855469,183.29042053222656,250.38523864746094,23.501781463623047,113.89844512939453
2023-03-07,149.2975616455078,82.11000061035156,59.551998138427734,93.03504943847656,182.90383911132812,247.73387145996094,23.240314483642578,110.90235137939453
2023-03-08,150.5482635498047,85.37000274658203,60.229312896728516,93.4216079711914,183.35980224609375,247.29527282714844,24.131484985351562,112.77257537841797
2023-03-09,148.30291748046875,84.02999877929688,59.30146789550781,91.50856018066406,180.10838317871094,245.95010375976562,23.38801383972168,109.06932067871094
2023-03-10,146.24464416503906,82.66999816894531,58.56891632080078,89.83341979980469,177.9473419189453,242.3142547607422,22.9179744720459,107.18048095703125
2023-03-13,148.1847381591797,82.01000213623047,58.72515106201172,90.30921173095703,179.32522583007812,247.5097198486328,22.91897201538086,106.47330474853516
2023-03-14,150.27249145507812,87.44999694824219,60.24836730957031,93.1440658569336,192.33103942871094,254.20628356933594,24.01372718811035,108.4458999633789
2023-03-15,150.66647338867188,89.68000030517578,59.63678741455078,95.26526641845703,196.02854919433594,258.7388610839844,24.178390502929688,107.45960235595703
2023-03-16,153.48304748535156,96.5999984741211,60.63322067260742,99.43827056884766,203.14605712890625,269.2272644042969,25.48870277404785,112.13056945800781
2023-03-17,152.6459197998047,97.83999633789062,60.106414794921875,100.72683715820312,193.9072265625,272.37567138671875,25.672325134277344,112.33524322509766
2023-03-20,155.0094757080078,96.80999755859375,61.320037841796875,100.33036041259766,196.08802795410156,265.3574523925781,25.846965789794922,113.34947204589844
2023-03-21,156.86094665527344,95.93000030517578,61.093605041503906,103.9978256225586,200.40016174316406,266.8683776855469,26.145357131958008,115.19181060791016
2023-03-22,155.4329376220703,97.58000183105469,60.534244537353516,102.46145629882812,198.0706329345703,265.41595458984375,26.413803100585938,113.48905944824219
2023-03-23,156.5162811279297,100.27999877929688,61.33155822753906,104.6718521118164,202.50172424316406,270.650390625,27.135326385498047,115.51747131347656
2023-03-24,157.81619262695312,97.94999694824219,61.037960052490234,104.51327514648438,204.21664428710938,273.4869384765625,26.724164962768555,116.08504486083984
2023-03-27,155.87611389160156,96.61000061035156,60.142784118652344,101.55945587158203,201.07423400878906,269.4027404785156,26.476675033569336,115.00569915771484
2023-03-28,155.25570678710938,94.55999755859375,59.937461853027344,100.14200592041016,198.93304443359375,268.2817687988281,26.355924606323242,112.90283966064453
2023-03-29,158.32827758789062,96.08999633789062,60.01421356201172,100.49884796142578,203.5624237060547,273.42852783203125,26.928747177124023,116.39209747314453
2023-03-30,159.89418029785156,97.87999725341797,60.80577087402344,100.00323486328125,206.03070068359375,276.87908935546875,27.32693099975586,118.54145812988281
2023-03-31,162.39556884765625,98.01000213623047,61.553184509277344,102.81829071044922,210.09503173828125,281.02178955078125,27.720121383666992,118.70895385742188
2023-04-03,163.64627075195312,96.55999755859375,61.64241409301758,103.4427490234375,211.2152099609375,279.978759765625,27.907737731933594,116.0664291381836
2023-04-04,163.11447143554688,95.87000274658203,60.869102478027344,103.79959106445312,212.85081481933594,279.9300231933594,27.396785736083984,113.79608917236328
2023-04-05,161.2728729248047,92.55999755859375,60.35098648071289,103.55178833007812,209.63905334472656,277.1617126464844,26.825960159301758,114.48463439941406
2023-04-06,162.1592254638672,92.47000122070312,59.73981475830078,107.46705627441406,214.2187957763672,284.238525390625,26.981637954711914,114.44743347167969
2023-04-10,159.5691680908203,95.4800033569336,60.1955451965332,105.50446319580078,212.8805694580078,282.0842590332031,27.52252960205078,115.6477279663086
2023-04-11,158.35781860351562,94.02999877929688,59.63714599609375,104.42404174804688,211.98841857910156,275.68988037109375,27.113365173339844,114.977783203125
2023-04-12,157.66848754882812,92.33000183105469,59.16988754272461,103.72028350830078,212.13710021972656,276.33319091796875,26.440750122070312,111.90724182128906
2023-04-13,163.04554748535156,92.08999633789062,59.8933219909668,106.48576354980469,218.43182373046875,282.5228576660156,26.4088134765625,112.70745086669922
2023-04-14,162.7008819580078,91.75,59.44237518310547,107.9131088256836,219.5618896484375,278.9163513183594,26.703205108642578,111.80489349365234
2023-04-17,162.72055053710938,89.87000274658203,60.19267654418945,105.0385971069336,216.95477294921875,281.5091552734375,26.94670867919922,111.07911682128906
2023-04-18,163.9417266845703,89.77999877929688,60.66856384277344,103.5815200805664,215.99325561523438,281.0899963378906,27.610349655151367,110.13004302978516
2023-04-19,165.08412170410156,89.94000244140625,60.87772750854492,103.26433563232422,213.82229614257812,281.16802978515625,27.87381362915039,110.29753875732422
2023-04-20,164.11898803710938,90.11000061035156,60.735721588134766,104.36455535888672,211.2152099609375,278.8870849609375,27.048503875732422,110.39057922363281
2023-04-21,162.51373291015625,88.43000030517578,60.72421646118164,104.4835205078125,211.0367431640625,278.5458984375,27.0634708404541,109.57177734375
2023-04-24,162.81906127929688,87.56999969482422,60.88156509399414,105.0385971069336,210.93765258789062,274.6565856933594,26.986631393432617,109.19026947021484
2023-04-25,161.28274536132812,83.80000305175781,59.68031692504883,102.9372329711914,205.7432403564453,268.4669494628906,26.18726921081543,106.11974334716797
2023-04-26,161.2728729248047,85.94000244140625,59.120948791503906,102.7984619140625,207.57713317871094,287.91326904296875,26.90080451965332,106.22209930419922
2023-04-27,165.85226440429688,87.44000244140625,59.33396530151367,106.64436340332031,236.48330688476562,297.13446044921875,27.17025375366211,105.998779296875
2023-04-28,167.10293579101562,89.37000274658203,60.110164642333984,106.39655303955078,238.2279815673828,299.50311279296875,27.692180633544922,108.67852020263672
2023-05-01,167.0143585205078,89.69000244140625,61.208736419677734,106.25777435302734,241.06309509277344,297.84600830078125,28.850807189941406,107.78527069091797
2023-05-02,165.98025512695312,89.91000366210938,58.75157165527344,104.39432525634766,237.1573944091797,297.6998596191406,28.15223503112793,108.03650665283203
2023-05-03,164.90684509277344,81.62000274658203,58.834083557128906,104.4835205078125,234.96664428710938,296.71533203125,27.745071411132812,104.98458099365234
2023-05-04,163.2720489501953,86.61000061035156,58.54240036010742,103.76984405517578,231.4871826171875,297.6998596191406,27.505563735961914,99.16915130615234
2023-05-05,170.9339141845703,89.83999633789062,60.457489013671875,104.6421127319336,230.7536163330078,302.8075256347656,28.621273040771484,101.21619415283203
2023-05-08,170.8649444580078,95.04000091552734,60.355777740478516,106.82278442382812,231.23936462402344,300.8580017089844,29.091310501098633,100.77886199951172
2023-05-09,169.1612548828125,95.05999755859375,59.34355545043945,106.40646362304688,231.3385009765625,299.24969482421875,28.51249885559082,98.41546630859375
2023-05-10,170.92404174804688,97.0199966430664,60.08809280395508,110.7677993774414,231.051025390625,304.42559814453125,28.82586097717285,99.05748748779297
2023-05-11,171.11119079589844,97.0999984741211,60.22240447998047,115.5454330444336,233.73744201660156,302.2812194824219,28.519485473632812,96.82437133789062
2023-05-12,170.18414306640625,95.26000213623047,60.55631637573242,116.47716522216797,231.77462768554688,301.169921875,28.281970977783203,96.41497039794922
2023-05-15,169.69107055664062,97.4000015258789,61.386234283447266,115.48595428466797,236.7806854248047,301.6475524902344,28.893714904785156,98.89002227783203
2023-05-16,169.69107055664062,101.4800033569336,61.5435905456543,118.45960235595703,236.7410430908203,303.8700256347656,29.153182983398438,96.57315063476562
2023-05-17,170.30247497558594,103.75,63.081600189208984,119.77790069580078,240.37908935546875,306.7420654296875,30.116207122802734,97.5222396850586
2023-05-18,172.6298828125,107.93000030517578,65.04178619384766,121.75042724609375,244.70114135742188,311.1575622558594,31.613136291503906,99.5227279663086
2023-05-19,172.7383575439453,105.81999969482422,65.4591293334961,121.6810302734375,243.50164794921875,310.9817199707031,31.199981689453125,98.49922180175781
2023-05-22,171.79161071777344,108.0,65.08687591552734,123.95089721679688,246.15835571289062,313.756103515625,31.11216926574707,97.95954132080078
2023-05-23,169.1881103515625,108.12000274658203,65.86691284179688,121.4827880859375,244.5921173095703,307.972900390625,30.62516212463379,96.35913848876953
2023-05-24,169.46424865722656,108.2699966430664,65.19818115234375,119.8373794555664,247.04061889648438,306.59552001953125,30.47547149658203,95.85668182373047
2023-05-25,170.59835815429688,120.3499984741211,69.92543029785156,122.39469909667969,250.49029541015625,318.3865661621094,37.9022331237793,96.78716278076172
2023-05-26,173.00460815429688,127.02999877929688,77.97818756103516,123.51476287841797,259.7589111328125,325.1954345703125,38.86625671386719,102.67700958251953
2023-05-30,174.84877014160156,125.2699966430664,77.07725524902344,122.58302307128906,260.2347106933594,323.55426025390625,40.028865814208984,107.93415069580078
2023-05-31,174.79945373535156,118.20999908447266,77.52051544189453,121.7900619506836,262.4155578613281,320.7994079589844,37.756534576416016,106.25703430175781
2023-06-01,177.60020446777344,119.47000122070312,75.79254150390625,122.6325912475586,270.23681640625,324.892578125,39.688560485839844,108.5244140625
2023-06-02,178.4482879638672,117.86000061035156,77.90813446044922,123.57422637939453,270.23681640625,327.64739990234375,39.2464714050293,108.32768249511719
2023-06-05,177.0972442626953,117.93000030517578,76.97745513916016,124.90245819091797,269.02752685546875,328.1749572753906,39.090789794921875,105.61994934082031
2023-06-06,176.7323455810547,124.2300033569336,75.79733276367188,126.1910400390625,268.7598571777344,325.9671630859375,38.574851989746094,109.02099609375
2023-06-07,175.36158752441406,117.83000183105469,76.0496597290039,121.42330932617188,261.30535888671875,315.9052429199219,37.40213394165039,107.9154052734375
2023-06-08,178.07354736328125,121.05000305175781,77.1597671508789,121.06646728515625,262.27679443359375,317.74176025390625,38.43512725830078,109.0115966796875
2023-06-09,178.45814514160156,124.91999816894531,77.2000503540039,121.15568542480469,262.6435546875,319.2364196777344,38.69462203979492,111.59754943847656
2023-06-12,181.24900817871094,129.19000244140625,82.06835174560547,122.55329132080078,268.6904602050781,324.1795349121094,39.405235290527344,114.43643188476562
2023-06-13,180.77566528320312,124.52999877929688,81.66154479980469,122.74161529541016,268.95819091796875,326.56304931640625,40.94223403930664,116.5820083618164
2023-06-14,181.4068145751953,127.33000183105469,85.0254135131836,122.58302307128906,270.9704895019531,329.54254150390625,42.91341018676758,115.61698150634766
2023-06-15,183.43836975097656,124.23999786376953,84.7615737915039,123.99054718017578,279.3766174316406,340.0538635253906,42.57007598876953,115.81372833251953
2023-06-16,182.36341857910156,120.08000183105469,83.29166412353516,122.44426727294922,278.5538024902344,334.4172058105469,42.60898971557617,114.9423828125
2023-06-20,182.4521484375,118.93000030517578,83.28398895263672,122.01802825927734,281.85479736328125,330.2361755371094,43.72282791137695,112.26275634765625
2023-06-21,181.4166717529297,112.11000061035156,81.76286315917969,119.49044799804688,279.1883239746094,325.8499450683594,42.9613037109375,108.45883178710938
2023-06-22,184.4146728515625,110.69999694824219,81.25838470458984,122.06761169433594,282.40008544921875,331.8578186035156,42.941341400146484,109.05847930908203
2023-06-23,184.0990753173828,110.01000213623047,79.30224609375,121.26470947265625,286.21661376953125,327.27618408203125,42.12693405151367,106.2757797241211
2023-06-26,182.70855712890625,107.51000213623047,79.25209045410156,117.29985809326172,276.0458984375,321.004638671875,40.553001403808594,109.27396392822266
2023-06-27,185.4600067138672,110.38999938964844,81.834228515625,117.28996276855469,284.5511779785156,326.83660888671875,41.79458236694336,112.23464965820312
2023-06-28,186.633544921875,110.16999816894531,81.78987121582031,119.12371063232422,282.8064880371094,328.0870361328125,41.03705978393555,110.1265640258789
2023-06-29,186.96884155273438,111.23999786376953,83.20105743408203,118.05319213867188,279.0792236328125,327.30548095703125,40.74262619018555,110.61376190185547
2023-06-30,191.28829956054688,113.91000366210938,83.66981506347656,118.64791870117188,284.4818420410156,332.66864013671875,42.21975326538086,111.5319595336914
